Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
1334597716,GFZ2182,NY,PAS,07/30/2013,21,VAN,FORD,S,13610,36630,36650,20150415,0030,30,0,515324,MW09,0000,0840A,,NY,F,3515,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,GREY,0,1999,-,0,,,,,,,,,,,,,
1334597730,GHU6720,NY,PAS,07/30/2013,21,SDN,NISSA,S,13610,36530,36550,20150702,0030,30,0,515324,MW09,0000,0845A,,NY,F,3403,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,RED,0,2013,-,0,,,,,,,,,,,,,
1334597753,5M91A,NY,SRF,08/02/2013,21,TAXI,FORD,S,13610,36270,36290,20140228,0026,26,0,515324,MW09,0000,0738A,,NY,F,3210,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,YELLO,0,2011,-,0,,,,,,,,,,,,,
1334597789,T625900C,NY,SRF,08/03/2013,21,SDN,TOYOT,X,13610,36730,36750,20131231,0030,30,0,515324,MW09,0000,0840A,,NY,F,3603,BROADWAY,,0,408,D1,,YYYYYYB,0830A,0900A,RED,0,2012,-,0,,,,,,,,,,,,,
1334597900,594K4M,WI,PAS,08/05/2013,21,FOUR,TOYOT,X,0,0,0,0,0024,24,0,589307,MN09,0000,0000A,,NY,F,,N/S OF W 107 ST,CPW,0,408,D1,,YBBYBBB,0830A,1000A,TAN,0,0,-,0,,,,,,,,,,,,,
1334631244,GDF9715,NY,PAS,08/10/2013,21,SUBN,ROVER,S,10110,18270,18290,20141231,0019,19,0,599420,SI03,0000,0735A,,NY,F,1232,2ND AVE,,0,408,D1,,BYBYYBB,0730A,0800A,BLACK,0,2013,-,0,,,,,,,,,,,,,
1334644093,GDP7246,NY,PAS,08/06/2013,21,VAN,TOYOT,S,15990,9540,68290,20141220,110,110,0,550903,QW04,0000,0930A,,Q,F,41-07,76 STREET,,0,408,D1,,BYBBBBB,0830A,1000A,GREY,0,2013,-,0,,,,,,,,,,,,,
1334728379,GFN8352,NY,PAS,08/16/2013,21,SUBN,TOYOT,S,0,40404,40404,20150731,0090,90,0,624795,KK01,0000,1113A,,K,F,126,WILLIAMSBURG ST,,0,408,D1,,BYBBYBB,1100A,1230P,GREY,0,2013,-,0,,,,,,,,,,,,,
1334728549,GDR8339,NY,PAS,07/30/2013,21,,FORD,S,60730,58730,47430,20141130,0079,79,0,588229,KN01,0000,1110A,,,F,144,MIDDLETON STREET,,0,408,D1,,BYBBYBB,1100A,1230P,GRAY,0,2013,-,0,,,,,,,,,,,,,
1334728562,WTP5847,VA,PAS,07/30/2013,21,SDN,,S,49530,47430,23230,20150315,0079,79,0,588229,KN01,0000,1130A,,,F,290,HEYWARD STREET,,0,408,D1,,BYBYBBB,1100A,1230P,GRAY,0,0,-,0,,,,,,,,,,,,,
1334728574,HUU389,SC,PAS,07/30/2013,21,,NISSA,S,95030,84330,93630,0,0079,79,0,588229,KN01,0000,1155A,,,F,571,WYTHE AVE,,0,408,D1,,BYBYBBB,1130A,0100P,BLACK,0,0,-,0,,,,,,,,,,,,,
1334728586,GDE5022,NY,PAS,07/30/2013,21,VAN,CHEVR,S,73570,54000,95030,20150106,0079,79,0,588229,KN01,0000,1203P,,,F,16,RODNEY STREET,,0,408,D1,,BYBYBBB,1130A,0100P,WHITE,0,2006,-,0,,,,,,,,,,,,,
1334728616,GFN7456,NY,PAS,08/02/2013,21,SUBN,,S,8330,6480,31330,20150414,0066,66,0,588229,KS12,0000,0835A,,K,O,1407,35 STREET,,0,408,D1,,BBBBYBB,0830A,1000A,GRAY,0,2006,-,0,,,,,,,,,,,,,
1334728630,GGP1361,NY,PAS,08/02/2013,21,SDN,TOYOT,S,8380,26230,6480,20150527,0066,66,0,588229,KS12,0000,0845A,,K,F,1380,36 STREET,,0,408,D1,,BBBBYBB,0830A,1000A,GRAY,0,2013,-,0,,,,,,,,,,,,,
1334728665,HZM1972,PA,PAS,08/02/2013,21,SUBN,MERCU,S,31330,8330,13830,20130388,0066,66,0,588229,KS12,0000,0915A,,K,O,290,DAHILL RD,,0,408,D1,,BBBBYBB,0830A,1000A,GREEN,0,0,-,0,,,,,,,,,,,,,
1334728707,GHM8228,NY,PAS,08/02/2013,21,,FORD,S,35230,14280,14330,20150708,0066,66,0,588229,BS12,0000,1145A,,,F,1425,EAST 10 ST,,0,408,D1,,BBBBYBB,1130A,0100P,BLACK,0,2002,-,0,,,,,,,,,,,,,
1334728720,54282MB,NY,COM,08/02/2013,21,CMX,MACK,S,35080,14230,73500,20140531,0066,66,0,588229,KS12,0000,1156A,,K,F,1409,EAST 7 ST,,0,408,D1,,BBBBYBB,1100A,0130P,YELLO,0,2004,-,0,,,,,,,,,,,,,
1334728732,GAU5794,NY,PAS,08/02/2013,21,SDN,TOYOT,S,35080,14230,73500,20141103,0066,66,0,588229,KS12,0000,1200P,,K,F,1453,EAST 7 ST,,0,408,D1,,BBBBYBB,1130A,0100P,SILVR,0,2001,-,0,,,,,,,,,,,,,
1334733569,GEN1696,NY,PAS,08/06/2013,21,SUBN,TOYOT,S,70230,58730,47430,20141231,0090,90,0,601094,KN01,0000,1107A,,K,F,262,PENN ST,,0,408,D1,,BYBBYBB,1100A,1230P,G,0,2013,-,0,,,,,,,,,,,,,
1334733600,GAJ3303,NY,PAS,08/12/2013,21,SUBN,HONDA,X,58730,53970,50530,20140531,0090,90,0,601094,KN01,0000,1107A,,K,F,256,MARCY AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2012,-,0,,,,,,,,,,,,,
1334733624,GGZ1886,NY,PAS,08/12/2013,21,SUBN,HONDA,X,70230,18630,54830,20150530,0090,90,0,601094,KN01,0000,1123A,,K,O,118,PENN ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLACK,0,2013,-,0,,,,,,,,,,,,,
1334733648,GFN8352,NY,PAS,08/20/2013,21,SUBN,HONDA,S,93055,40404,40404,20150731,0090,90,0,601094,KK5P,0000,1107A,,K,F,126,WILLIAMSBURG ST EAST,,0,408,D1,,BYBBYBB,1100A,0130P,GRAY,0,2013,-,0,,,,,,,,,,,,,
1334733650,88303JH,99,COM,08/20/2013,21,VAN,FORD,S,49430,54830,58730,20150331,0090,90,0,601094,KKSP,0000,1128A,,K,F,182,HEWES ST,,0,408,K6,,BYBBYBB,1100A,1220P,WHITE,0,2003,-,0,,,,,,,,,,,,,
1334733790,HYB3802,PA,PAS,08/14/2013,21,SUBN,TOYOT,S,64730,42630,8830,0,0066,66,0,637036,KS12,0000,0812A,,K,F,44-17,NEW UTRECHT AVE,,0,408,D1,,YYYYYBB,0800A,0830A,SILVE,0,0,-,0,,,,,,,,,,,,,
1334736807,ZYK67X,NJ,PAS,07/27/2013,21,VAN,DODGE,S,60730,86430,85330,0,0090,90,0,601581,KN01,0000,1210P,,K,F,194,MIDDLETON ST,,0,408,D1,,BYBBYBB,1100A,1230P,GREY,0,0,-,0,,,,,,,,,,,,,
1334736820,GGN3919,NY,OMS,08/13/2013,61,SDN,FORD,X,6380,9180,9230,20140930,0066,66,0,601581,KS12,0000,0801A,,K,F,5217,13 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,,,,,,,,,,,,,
1334736856,OMYHKBH,NY,SRF,08/13/2013,21,SUBN,HONDA,X,6380,8630,8680,20150531,0066,66,0,601581,KS12,0000,0815A,,K,F,4122,13 AVE,,0,408,D1,,BBBBBBB,0800A,0830A,BLACK,0,2012,-,0,,,,,,,,,,,,,
1334736893,GHT3686,NY,PAS,07/25/2013,21,SUBN,TOYOT,S,41330,89330,74830,20150701,0090,90,0,601581,KN01,0000,1150A,,K,F,519,FLUSHING AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GREY,0,2011,-,0,,,,,,,,,,,,,
1334736900,EFN7064,NY,PAS,07/25/2013,21,SUBN,HONDA,S,58730,60730,57030,20140409,0090,90,0,601581,KN01,0000,1210P,,K,F,394,MARCY AVE,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2011,-,0,,,,,,,,,,,,,
1334736911,GEK6222,NY,PAS,07/26/2013,21,SDN,FORD,S,50530,54830,58730,20150331,0090,90,0,601581,KN01,0000,1120A,,K,F,202,HOOPER ST,,0,408,D1,,BYBBYBB,1100A,1230P,BLUE,0,2011,-,0,,,,,,,,,,,,,
1334738350,WUX5562,VA,PAS,08/05/2013,21,SDN,DODGE,S,8780,5880,5980,20131130,0066,66,0,601496,KKSP,0000,0835A,,K,F,837,44TH ST,,0,408,D1,,YBBBBBB,0830A,1000A,GRAY,0,0,-,0,,,,,,,,,,,,,
1334738385,74213MB,NY,COM,08/05/2013,21,VAN,INTER,S,8780,42630,6280,20121031,0066,66,0,601496,KKSP,0000,0853A,,K,F,1187,44TH ST,,0,408,M1,,YBBBBBB,0830A,1000A,WH,0,1997,-,0,,,,,,,,,,,,,
1334738397,GHJ7046,NY,PAS,08/05/2013,21,SUBN,TOYOT,S,6280,8730,8780,20150630,0066,66,0,661496,KKSP,0000,0857A,,K,,,S/O 4324 12TH AVE,,0,408,D1,,YBBBBBB,0830A,1000A,GREY,0,0,-,0,,,,,,,,,,,,,
1334738439,GEN7601,NY,PAS,08/05/2013,21,SDN,LINCO,S,6380,8830,8880,20150228,0066,66,0,601496,KKSP,0000,0742A,,K,F,4509,13TH AVE,,0,408,D1,,YYYYYBB,0730A,0800A,BLACK,0,0,-,0,,,,,,,,,,,,,
1334738476,GAL9751,NY,OMS,08/05/2013,21,SUBN,DODGE,S,6280,8730,8780,20130930,0066,66,0,601496,KKSP,0000,0859A,,K,,,S/O 4324 12TH AVE,,0,408,D1,,YBBBBBB,0830A,1000A,GRAY,0,2012,-,0,,,,,,,,,,,,,
1334738488,GAM1961,NY,OMS,08/05/2013,21,SDN,MITSU,S,8780,6280,6380,20130930,0066,66,0,601496,KKSP,0000,0906A,,K,F,1247,44TH ST,,0,408,D1,,YBBBBBB,0830A,1000A,WH,0,2012,-,0,,,,,,,,,,,,,
1334738490,GDN4685,NY,PAS,08/05/2013,21,SUBN,TOYOT,S,8830,6080,42630,20150310,0066,66,0,601496,KKSP,0000,0917A,,K,F,1025,45 ST,,0,408,D1,,YBBBBBB,0830A,1000A,GREY,0,2013,-,0,,,,,,,,,,,,,
1334738520,85000JN,99,COM,08/22/2013,21,P-U,FORD,S,49430,58730,47430,20140131,0090,90,0,607496,KKSP,0000,1129A,,K,F,265,HEWES ST,,0,408,D1,,YBBYBBB,1100A,1230P,RED,0,2002,-,0,,,,,,,,,,,,,
1334738531,U3261,99,COM,08/22/2013,6,TRLR,STRIC,S,73570,18630,54830,0,0090,90,0,601496,KKSP,0000,1245P,0900A,K,,,R/O 152 RODNEY ST,,20130822,408,D1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1334738944,J81067J,PA,PAS,08/01/2013,21,SUBN,JEEP,S,8780,5980,6080,0,0066,66,0,589383,KS12,0000,0848A,,K,F,902,44TH ST,,0,408,D1,,BBBYBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1334738956,GGL3294,NY,PAS,08/01/2013,21,SUBN,TOYOT,S,8780,6280,6380,20150505,0066,66,0,589383,KS12,0000,0852A,,K,F,1230,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GY,0,2013,-,0,,,,,,,,,,,,,
1334738968,GGX2097,NY,PAS,08/01/2013,21,SDN,TOYOT,S,8780,6280,6380,20150630,0066,66,0,589383,KS12,0000,0900A,,,F,1238,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GY,0,1998,-,0,,,,,,,,,,,,,
1334738981,GGS6858,NY,PAS,08/01/2013,21,SUBN,CHEVR,S,8880,6280,6380,20150623,0066,66,0,589383,KS12,0000,0916A,,,F,1236,46TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,BL,0,2002,-,0,,,,,,,,,,,,,
1334739006,P34DAB,NJ,PAS,08/01/2013,21,SDN,HYUND,S,8930,6380,6480,0,0066,66,0,589383,KS12,0000,0926A,,K,F,1324,47TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,WH,0,0,-,0,,,,,,,,,,,,,
1334739020,GEK1895,NY,PAS,08/01/2013,21,SDN,TOYOT,S,8630,6580,6680,20130930,0066,66,0,589383,KS12,0000,1016A,,K,F,1514,41 ST,,0,408,D1,,BBBYBBB,0930A,1100A,GY,0,2012,-,0,,,,,,,,,,,,,
1334739043,GAM1961,NY,PAS,08/01/2013,21,SDN,MITSU,S,0,40404,40404,20130930,0066,66,0,589383,KS12,0000,1028A,,,F,4301,15TH,,0,408,D1,,BBBYBBB,0930A,1100A,WH,0,2012,-,0,,,,,,,,,,,,,
1334739079,T610985C,NY,SRF,08/01/2013,21,SDN,CHEVR,S,6380,9130,9180,20131031,,0,0,589383,KS12,0000,0816A,,K,O,5115,13TH AVE,,0,408,D1,,BYBYBBB,0800A,0830A,GY,0,2004,-,0,,,,,,,,,,,,,
1334739110,GFC5327,NY,PAS,08/01/2013,21,SDN,NISSA,S,8780,5880,5980,20150128,0066,66,0,589383,KS12,0000,0837A,,K,O,807,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,GOLD,0,2006,-,0,,,,,,,,,,,,,
1334739134,8888889,VA,PAS,08/01/2013,21,SUBN,ACURA,S,8780,5880,5980,20140131,0066,66,0,589383,KS12,0000,0844A,,K,F,838,44TH ST,,0,408,D1,,BBBYBBB,0830A,1000A,BK,0,0,-,0,,,,,,,,,,,,,
1334741979,41903JZ,NY,COM,08/19/2013,21,VAN,CHEVR,S,49530,18630,54830,0,0090,90,0,613350,QNSP,0000,1135A,,K,F,83,HEYWARD ST,,0,408,D1,,YBBYBBB,1100A,1230P,WHITE,0,2009,-,0,,,,,,,,,,,,,
1334743204,GHE7007,NY,PAS,08/01/2013,21,SDN,BMW,S,37250,10495,12010,20150710,0030,30,0,612357,BXSQ,0000,0944A,,NY,F,515,W 175 ST,,0,408,D1,,BBBYBBB,0930A,1100A,BLUE,0,2003,-,0,,,,,,,,,,,,,
1334784267,GEN9635,NY,999,08/02/2013,21,SDN,FORD,S,38080,54050,55330,20150512,0067,67,0,980774,KN12,0000,0828A,,K,F,311,E 96 ST,,0,408,D1,,BYBBYBB,0800A,0930A,,0,0,-,0,,,,,,,,,,,,,
1334784292,GFT6265,NY,PAS,08/02/2013,21,SUBN,NISSA,S,38080,54050,55330,0,0067,67,0,980770,KN13,0000,0835A,,,F,325,E 96 ST,,0,408,D1,,BYBBYBB,0900A,0930A,,0,2009,-,0,,,,,,,,,,,,,
1334808739,62401BA,NY,OMR,08/10/2013,21,BUS,IC,X,26030,42730,32790,20140228,0075,75,0,980729,KN05,0000,0820A,,K,F,234,CHESTNUT ST,,0,408,D1,,BBBBBYB,0800A,0900A,YELLO,0,2012,-,0,,,,,,,,,,,,,
1334808818,988J9MA,NY,COM,08/10/2013,21,VAN,ISUZU,X,0,0,0,20150522,0075,75,0,980729,KN05,0000,0814A,,K,F,,CHESTNUT,N/O DINSMORE,0,408,D1,,BBBBBYB,0800A,0900A,WHITE,0,0,-,0,,,,,,,,,,,,,
1334808831,82247MB,NY,COM,08/10/2013,21,VAN,FORD,X,0,0,0,20131204,0075,75,0,980729,KN05,0000,0816A,,K,F,,W/S CHESTNUT ST,N/O DISMORE,0,408,D1,,BBBBBYB,0800A,0900A,WHITE,0,1999,-,0,,,,,,,,,,,,,
1334838999,GEJ7929,NY,PAS,07/16/2013,24,SDN,ME/BE,X,0,40404,40404,20150321,0023,23,976,101105,0976,0000,0733P,,NY,F,1901,"1ST AVE, N.Y. N.Y. 1",,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,,,,,,,,,
1334839578,87467,NY,MED,07/20/2013,24,SUBN,TOYOT,X,0,0,0,20140623,0023,23,976,100788,0976,0000,1257A,,NY,,1901,15 AVENUE,METROPOLITAN HOSPITA,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,,,,,,,,,,,,,
1334851311,T634253C,NY,SRF,07/09/2013,17,SDN,TOYOT,X,36510,10410,24690,20140430,0032,32,976,106027,0976,0000,1210P,1205P,NY,F,,6 W 137 ST,,20130709,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2012,-,0,,,,,,,,,,,,,
1334851335,GBX8242,NY,PAS,07/09/2013,17,SDN,,X,36510,10410,24690,20141122,0032,32,976,101027,0976,0000,0333P,0330P,NY,O,17,W 137 ST,,0,408,C4,,YYYYYBB,0700A,0700P,GRAY,0,0,-,0,,,,,,,,,,,,,
1334851372,S161648,FL,PAS,07/10/2013,17,SUBN,PLYMO,X,36510,10410,24690,0,0032,32,976,101027,0976,0000,0830A,0825A,NY,O,11,WEST 137 ST,,20130710,408,C4,,YYYYYBB,0700A,0700P,GOLD,0,0,-,0,,,,,,,,,,,,,
1334852900,MD73775,NY,PAS,07/12/2013,14,SDN,TOYOT,X,24690,36470,36490,20131106,0032,32,976,101045,0976,0000,0703A,0703A,NY,F,512,LENOX AVENUE,,20130712,408,C,,BBBBYBB,0700A,0600P,WHITE,0,2007,-,0,,,,,,,,,,,,,
1334873938,P645AS,NY,PAS,07/29/2013,24,SDN,BMW,X,0,0,0,20150506,0079,79,976,101043,0976,0000,0907A,,K,,,760 BROADWAY,BROOKLYN NY 11226,0,408,D3,,BBBBBBB,ALL,ALL,GREY,0,2004,-,0,,,,,,,,,,,,,
1334873940,GEN8674,NY,PAS,07/29/2013,24,SDN,AUDI,X,0,0,0,20150331,0079,79,976,101043,0976,0000,0931A,,K,F,,760 BROADWAY,BROOKLYN NY 11206,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,,,,,,,,,
1334873975,GAR6813,NY,PAS,07/22/2013,24,SDN,TOYOT,X,0,0,0,20141008,0079,79,976,101043,0976,0000,0932A,,K,F,760,BROADWAY BROOKLYN 11,WOODHULL HOSPITAL,0,408,C,,BBBBBBB,ALL,ALL,TAN,0,1998,-,0,,,,,,,,,,,,,
1334873999,HZZ3680,PA,PAS,07/22/2013,24,,FORD,X,0,0,0,0,0079,79,976,101043,0976,0000,1059A,,K,F,760,BROADAWAY BROOKLYN N,WOODHULL HOSPITAL EM,0,408,D5,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,,,,,,,,,
1334877919,GGF7059,NY,PAS,08/06/2013,24,SDN,NISSA,X,0,0,0,20150724,,0,976,101043,0976,0000,1004A,,K,F,760,"BROADWAY, BROOKLYN N",WOODHULL HOSPITAL MA,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,2001,-,0,,,,,,,,,,,,,
1334877993,IKK663,SC,PAS,08/07/2013,24,SDN,INFIN,X,63430,0,0,20131031,0088,88,976,101079,0976,0000,0347A,,K,F,100,N. PORTLAND AVE,BROOKLYN NY 11206,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,,,,,,,,,
1334878316,GGF2501,NY,PAS,08/07/2013,24,SUBN,FORD,X,63430,0,0,20150417,0088,88,976,101079,0976,0000,0357A,,K,F,100,N.PORTLAND AVE,BROOKLYN NY 11206,0,408,D5,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,,,,,,,,,
1334878341,GGF3038,NY,PAS,08/07/2013,24,SUBN,DODGE,X,63430,0,0,20150429,0088,88,976,101079,0976,0000,0357A,,K,F,100,N.PORTLAND AVE,BROOKLYN NY 11206,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,1994,-,0,,,,,,,,,,,,,
1334878389,GDP3965,NY,PAS,07/17/2013,24,SUBN,DODGE,H,0,0,0,20150224,0079,79,976,101043,0976,0000,0942A,,K,F,,760 BROADWAY BROOKLY,WOODHULL HOSPITAL,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,,,,,,,,,
1334878444,GGB5893,NY,PAS,07/22/2013,27,SDN,TOYOT,X,0,0,0,20150414,0079,79,976,101043,0976,0000,1131A,,K,F,760,BROADWAY BROOKLYN NY,WOODHULL HOSPITAL MA,0,408,D5,,BBBBBBB,ALL,ALL,PURPL,0,2013,-,0,,,,,,,,,,,,,
1334884468,T609099C,NY,SRF,07/30/2013,17,SDN,LINCO,X,37290,16290,29490,20140228,110,110,976,546881,0976,0000,1238P,,Q,F,79-01,BROADWAY,,0,408,C4,,BBBBBBB,ALL,ALL,GREEN,0,2003,-,0,,,,,,,,,,,,,
1334884470,T619466C,NY,SRF,07/30/2013,17,SDN,LINCO,X,37290,16290,29490,20131231,110,110,976,546881,0976,0000,1207P,,Q,F,79-01,BROADWAY,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,,,,,,,,,
1339462140,ZW430T,NJ,PAS,07/25/2013,17,SDN,ACURA,P,0,0,0,20140520,108,108,108,950137,0108,0000,0351P,,Q,,,C/O 50 ST,5 TH,0,408,J2,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,,,,,,,,,
1334884481,T517465C,NY,SRF,07/30/2013,17,SUBN,FORD,X,37290,16290,29490,20140331,110,110,976,546851,0976,0000,0205P,,Q,F,79-01,BROADWAY,,0,408,C4,,BBBBBBB,ALL,ALL,GREY,0,2008,-,0,,,,,,,,,,,,,
1334884638,T604014C,NY,SRF,07/30/2013,46,SDN,LINCO,X,9540,16490,16590,20140131,110,110,976,546881,0976,0000,1149A,,Q,O,79-11,41 AVE,,0,408,C4,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,,,,,,,,,
1334886817,T600324C,NY,SRF,07/12/2013,17,VAN,FORD,X,37290,16290,29490,20130930,110,110,976,100229,0976,0000,0228P,,Q,F,79-01,BROADWAY,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,,,,,,,,,
1334893391,GEF8039,NY,PAS,08/08/2013,14,SDN,HONDA,X,0,0,0,0,0071,71,976,100305,0976,0000,1129A,,,F,541,CLARKSON AVE,E BLDG,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
1334899332,GAR5973,NY,PAS,05/28/2013,20,SUBN,FORD,H,24240,16840,47390,20140913,107,107,976,100237,0976,0000,1059A,,Q,F,82-68,164TH ST,,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,,,,,,,,,
1334899356,76860,NY,MED,07/11/2013,20,SUBN,TOYOT,H,24240,16840,47390,20130723,107,107,976,100237,0976,0000,1050A,,Q,F,82-68,164TH ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,,,,,,,,,
1334900190,G44DBB,NJ,PAS,06/06/2013,20,SDN,FORD,H,24240,16840,47390,0,107,107,976,100258,0976,0000,0200A,,Q,F,82-68,164 ST,,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,,,,,,,,,
1334960409,GCP7978,NY,PAS,07/16/2013,20,SDN,ME/BE,P,31820,45120,35320,20141025,0041,41,41,932051,0041,0000,0855A,,,O,812,FAILE STREET,,0,408,F1,,YBBBBBB,0800A,1700P,GRAY,0,2011,-,0,,,,,,,,,,,,,
1334965547,T606011C,NY,SRF,08/18/2013,40,SDN,LINCO,P,68720,71750,29100,20140228,0041,41,41,917585,0041,0000,0730P,,BX,O,310,TIFFANY ST,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,2005,-,0,,,,,,,,,,,,,
1335085889,GEB4077,NY,PAS,08/05/2013,24,SUBN,BMW,P,58730,41230,82030,20150214,0079,79,803,951970,0803,0000,0121P,,K,,,S/O 544 MARCY AVE,,0,408,C4,,BBBBBBB,ALL,ALL,GOLD,0,2001,-,0,,,,,,,,,,,,,
1335086067,408861,RI,PAS,08/04/2013,24,SDN,MAZDA,P,10810,36870,22450,20130831,0032,32,806,939696,0806,0000,0115P,,NY,F,2955,8TH AVE,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1335087308,505GSB,OK,PAS,08/21/2013,20,SDN,NISSA,P,63030,85730,85330,20130930,0079,79,0,952566,PSA3,0000,0950P,0945P,,F,921,MYRTLE AVENUE,,0,408,C4,,BBBBBBB,ALL,ALL,BURGA,0,0,-,0,,,,,,,,,,,,,
1335087436,GGF7010,NY,PAS,08/14/2013,24,SUBN,JEEP,P,69230,67030,58730,20150730,0079,79,803,952716,0803,0000,0153A,,,O,622,PARK AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,1995,-,0,,,,,,,,,,,,,
1335087618,XH208F,99,COM,07/27/2013,20,VAN,FORD,P,69230,85730,32230,20140331,0079,79,803,953076,0803,0000,0350P,0350P,,F,739,PARK AVE,,20130727,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1335087930,GGB3579,NY,PAS,07/27/2013,41,SDN,HYUND,P,73110,25530,58930,20150418,0081,81,803,953084,0803,0000,0953P,,K,F,254,RALPH AVE,,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,,,,,,,,,
1335089433,49SD67,NY,MOT,08/05/2013,51,MC,YAMAH,P,48830,25370,23830,0,0076,76,824,949191,0824,0000,1130P,,K,F,772,HENRY ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,,,,,,,,,
1335089445,GDM5570,NY,PAS,08/20/2013,20,SUBN,FORD,P,95030,93630,73830,20150124,0090,90,824,950052,0824,0000,0810P,,K,,,S/O 611 WYTHE AVENUE,,0,408,D5,,BBBBBBB,ALL,ALL,GOLD,0,2004,-,0,,,,,,,,,,,,,
1335089731,55RG48,NY,MOT,08/17/2013,51,MOTO,HONDA,P,28430,90930,61010,20140430,0076,76,824,950205,0824,0000,0840P,0839P,K,F,414,COLUMBIA STREET,,20130817,408,E3,,BBBBBBB,ALL,ALL,YELLO,0,2003,-,0,,,,,,,,,,,,,
1335090538,GDF7589,NY,PAS,07/21/2013,24,SUBN,BMW,P,0,40404,40404,20141122,0075,75,824,950862,0824,0000,0845P,,K,,,R/O 1308 LORING,,0,408,D5,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,,,,,,,,,
1335091440,PC613253,99,PAS,07/27/2013,24,SUBN,CHEVR,P,39930,34330,56230,20150404,0075,75,824,950825,0824,0000,0925P,,K,F,700,EUCLID AVE,,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,,,,,,,,,
1335092730,82GN94,NY,MOT,08/17/2013,51,MOTO,KAWAS,P,34630,23830,94030,20140430,0076,76,824,950996,0824,0000,0700P,0659P,K,F,106,DWIGHT STREET,,0,408,E3,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,,,,,,,,,
1335092742,47RE79,NY,MOT,08/17/2013,51,MOTO,KAWAS,P,34630,23830,94030,20140430,0076,76,826,950996,0826,0000,0700P,0659A,K,F,106,DWIGHT STREET,,20130817,408,D5,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,,,,,,,,,
